id_venta,fecha,pais,ciudad,categoria,producto,cantidad,precio_unitario,canal
76,2024-07-14,Guatemala,Antigua Guatemala,Deportes,Balon,3,153.93,web
77,2024-06-14,Honduras,San Pedro Sula,Deportes,Mancuernas,3,308.93,web
78,2024-02-25,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,1,4367.86,web
79,2024-01-08,Costa Rica,Alajuela,Alimentos,Cafe,3,96.76,app
80,2024-08-30,Mexico,Ciudad de Mexico,Electronica,Telefono,1,3885.96,web
81,2024-09-01,Panama,Ciudad de Panama,Alimentos,Chocolate,1,46.67,app
82,2024-03-05,Mexico,Guadalajara,Alimentos,Chocolate,4,45.52,web
83,2024-03-01,Honduras,San Pedro Sula,Hogar,Lampara,1,227.28,app
84,2024-10-18,Mexico,Monterrey,Deportes,Mancuernas,4,299.97,app
85,2024-12-11,Guatemala,Antigua Guatemala,Electronica,Tablet,4,2968.74,web
86,2024-10-19,Honduras,Tegucigalpa,Electronica,Audifonos,3,363.74,app
87,2024-08-27,Guatemala,Quetzaltenango,Ropa,Camisa,1,187.75,web
88,2024-12-08,Mexico,Monterrey,Electronica,Telefono,1,4586.02,web
89,2024-08-14,Guatemala,Antigua Guatemala,Deportes,Balon,4,164.77,web
90,2024-01-11,El Salvador,San Miguel,Ropa,Zapatos,4,482.68,app
91,2024-06-28,Honduras,San Pedro Sula,Alimentos,Miel,2,67.06,web
92,2024-01-18,Honduras,San Pedro Sula,Hogar,Lampara,3,206.03,app
93,2024-03-04,El Salvador,San Salvador,Deportes,Balon,1,163.55,web
94,2024-07-18,Costa Rica,Alajuela,Alimentos,Chocolate,2,43.18,app
95,2024-03-09,Honduras,San Pedro Sula,Deportes,Bicicleta,3,3848.04,tienda
96,2024-10-27,Costa Rica,Alajuela,Alimentos,Chocolate,1,45.06,web
97,2024-03-10,Costa Rica,San Jose,Deportes,Mancuernas,1,310.08,web
98,2024-01-30,Guatemala,Escuintla,Hogar,Cafetera,1,638.07,app
99,2024-10-09,Mexico,Ciudad de Mexico,Ropa,Pantalon,2,276.75,app
100,2024-05-15,Guatemala,Escuintla,Deportes,Mancuernas,1,335.97,web
101,2024-02-12,Panama,Ciudad de Panama,Ropa,Zapatos,1,510.86,app
102,2024-04-13,Honduras,San Pedro Sula,Electronica,Telefono,1,4158.69,app
103,2024-05-19,El Salvador,Santa Ana,Deportes,Mancuernas,3,293.77,app
104,2024-12-26,El Salvador,San Salvador,Ropa,Pantalon,5,249.84,app
105,2024-03-31,Honduras,San Pedro Sula,Alimentos,Cafe,1,86.18,web
106,2024-08-10,Honduras,Tegucigalpa,Alimentos,Chocolate,3,49.81,app
107,2024-01-02,Panama,Ciudad de Panama,Electronica,Audifonos,1,398.97,web
108,2024-03-16,Guatemala,Antigua Guatemala,Hogar,Licuadora,1,471.51,web
109,2024-04-01,Guatemala,Escuintla,Ropa,Zapatos,4,587.08,app
110,2024-07-24,Mexico,Guadalajara,Electronica,Tablet,1,2996.18,web
111,2024-04-29,Honduras,San Pedro Sula,Alimentos,Cafe,2,89.46,tienda
112,2024-10-15,Costa Rica,Alajuela,Alimentos,Miel,3,68.24,web
113,2024-04-23,Costa Rica,Alajuela,Deportes,Balon,1,168.91,tienda
114,2024-01-24,El Salvador,Santa Ana,Ropa,Camisa,1,190.79,app
115,2024-09-16,Guatemala,Antigua Guatemala,Ropa,Pantalon,2,257.59,app
116,2024-05-09,Mexico,Monterrey,Ropa,Zapatos,1,578.13,app
117,2024-06-11,Honduras,San Pedro Sula,Electronica,Bocina,2,912.91,web
118,2024-04-02,Honduras,San Pedro Sula,Alimentos,Cafe,2,94.82,app
119,2024-11-05,Honduras,Tegucigalpa,Alimentos,Miel,1,64.97,web
120,2024-03-26,Guatemala,Antigua Guatemala,Deportes,Mancuernas,1,301.16,tienda
121,2024-01-08,Panama,Ciudad de Panama,Alimentos,Cafe,1,101.89,app
122,2024-05-28,El Salvador,Santa Ana,Deportes,Bicicleta,2,3678.64,web
123,2024-03-07,Panama,Ciudad de Panama,Deportes,Mancuernas,5,315.20,app
124,2024-02-23,Panama,Ciudad de Panama,Electronica,Audifonos,2,383.51,app
125,2024-01-18,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,1,3935.36,tienda
126,2024-01-11,Panama,Ciudad de Panama,Deportes,Balon,1,147.69,tienda
127,2024-11-10,Panama,Ciudad de Panama,Alimentos,Cafe,2,97.69,web
128,2024-10-29,El Salvador,San Salvador,Deportes,Bicicleta,5,3565.12,app
129,2024-11-24,Panama,Ciudad de Panama,Alimentos,Chocolate,2,49.41,app
130,2024-07-23,El Salvador,San Miguel,Hogar,Licuadora,1,447.06,web
131,2024-07-19,Panama,Ciudad de Panama,Electronica,Audifonos,1,335.25,app
132,2024-02-05,Honduras,Tegucigalpa,Hogar,Licuadora,1,485.02,app
133,2024-11-08,Guatemala,Escuintla,Deportes,Bicicleta,1,4102.68,app
134,2024-04-12,Mexico,Ciudad de Mexico,Alimentos,Cafe,3,87.66,web
135,2024-01-02,Mexico,Monterrey,Hogar,Licuadora,2,482.27,web
136,2024-08-11,El Salvador,Santa Ana,Deportes,Balon,1,139.81,web
137,2024-09-17,Honduras,San Pedro Sula,Deportes,Balon,1,155.45,app
138,2024-12-26,El Salvador,San Miguel,Hogar,Cafetera,2,660.12,tienda
139,2024-02-09,Mexico,Guadalajara,Electronica,Telefono,1,3933.72,web
140,2024-12-20,Panama,Ciudad de Panama,Electronica,Audifonos,1,337.46,tienda
141,2024-08-07,Guatemala,Quetzaltenango,Hogar,Cafetera,2,659.66,app
142,2024-08-15,El Salvador,San Salvador,Electronica,Tablet,3,3137.51,app
143,2024-11-10,Honduras,San Pedro Sula,Hogar,Licuadora,1,490.70,app
144,2024-09-22,Costa Rica,Alajuela,Electronica,Telefono,2,4016.90,app
145,2024-08-09,Panama,Ciudad de Panama,Electronica,Telefono,2,4339.04,web
146,2024-05-14,El Salvador,Santa Ana,Deportes,Balon,1,145.41,app
147,2024-09-29,El Salvador,Santa Ana,Hogar,Cafetera,2,659.35,web
148,2024-01-12,Honduras,San Pedro Sula,Hogar,Licuadora,2,442.26,web
149,2024-09-08,Mexico,Ciudad de Mexico,Ropa,Zapatos,3,556.41,app
150,2024-09-24,Panama,Ciudad de Panama,Deportes,Mancuernas,1,303.36,app
151,2024-07-12,Panama,Ciudad de Panama,Electronica,Audifonos,2,337.91,app
152,2024-06-09,El Salvador,San Miguel,Alimentos,Miel,1,77.97,app
153,2024-06-02,Costa Rica,San Jose,Electronica,Audifonos,1,394.48,app
154,2024-06-27,Honduras,San Pedro Sula,Ropa,Pantalon,2,258.19,web
155,2024-05-16,Panama,Ciudad de Panama,Ropa,Camisa,1,172.59,web
156,2024-07-09,Guatemala,Quetzaltenango,Hogar,Cafetera,1,727.71,app
157,2024-09-16,Guatemala,Quetzaltenango,Electronica,Telefono,1,3944.42,web
158,2024-09-30,Costa Rica,San Jose,Ropa,Zapatos,4,468.93,app
159,2024-03-04,Mexico,Guadalajara,Deportes,Mancuernas,2,288.85,web
160,2024-10-18,Panama,Ciudad de Panama,Ropa,Pantalon,4,283.18,web
161,2024-08-09,El Salvador,San Salvador,Alimentos,Chocolate,1,48.90,app
162,2024-12-03,Honduras,Tegucigalpa,Ropa,Camisa,1,173.70,web
163,2024-10-13,Guatemala,Quetzaltenango,Deportes,Bicicleta,1,4274.89,app
164,2024-10-04,El Salvador,San Miguel,Electronica,Bocina,4,831.91,web
165,2024-12-12,Costa Rica,San Jose,Hogar,Licuadora,2,533.02,web
166,2024-11-15,Guatemala,Escuintla,Hogar,Licuadora,1,459.65,web
167,2024-02-16,Honduras,San Pedro Sula,Ropa,Camisa,1,183.30,web
168,2024-06-10,Panama,Ciudad de Panama,Alimentos,Cafe,1,92.61,web
169,2024-01-07,Panama,Ciudad de Panama,Alimentos,Miel,1,74.10,app
170,2024-08-13,Panama,Ciudad de Panama,Electronica,Tablet,4,2964.02,web
171,2024-02-12,El Salvador,San Miguel,Ropa,Pantalon,1,235.35,tienda
172,2024-09-30,Mexico,Ciudad de Mexico,Electronica,Telefono,3,4131.61,web
173,2024-02-20,Panama,Ciudad de Panama,Deportes,Balon,2,152.65,app
174,2024-04-23,Panama,Ciudad de Panama,Alimentos,Cafe,3,103.36,web
175,2024-04-29,El Salvador,San Miguel,Hogar,Lampara,1,192.48,web
176,2024-12-19,Guatemala,Ciudad de Guatemala,Electronica,Audifonos,3,384.58,web
177,2024-03-08,Guatemala,Ciudad de Guatemala,Electronica,Tablet,4,2769.52,app
178,2024-03-25,Costa Rica,San Jose,Electronica,Tablet,1,2983.14,web
179,2024-10-03,Panama,Ciudad de Panama,Ropa,Pantalon,1,258.38,app
180,2024-06-05,El Salvador,San Salvador,Electronica,Bocina,4,862.06,web
181,2024-08-24,Costa Rica,San Jose,Alimentos,Chocolate,1,42.57,web
182,2024-06-27,Costa Rica,Alajuela,Electronica,Tablet,1,3169.87,app
183,2024-07-22,Costa Rica,San Jose,Electronica,Tablet,5,3170.56,web
184,2024-04-04,El Salvador,Santa Ana,Alimentos,Chocolate,2,41.54,tienda
185,2024-08-08,El Salvador,Santa Ana,Ropa,Zapatos,2,512.44,app
186,2024-03-10,Honduras,San Pedro Sula,Ropa,Zapatos,1,509.71,app
187,2024-05-21,Honduras,Tegucigalpa,Deportes,Balon,1,147.25,app
188,2024-01-28,Panama,Ciudad de Panama,Electronica,Audifonos,1,357.21,app
189,2024-02-14,Guatemala,Escuintla,Alimentos,Cafe,1,104.61,app
190,2024-06-06,Costa Rica,Alajuela,Deportes,Mancuernas,4,296.52,web
191,2024-10-10,Honduras,San Pedro Sula,Hogar,Licuadora,4,464.00,app
192,2024-05-02,Guatemala,Escuintla,Alimentos,Chocolate,3,49.83,app
193,2024-03-22,El Salvador,San Salvador,Hogar,Cafetera,2,727.90,web
194,2024-11-21,Guatemala,Ciudad de Guatemala,Deportes,Mancuernas,3,315.56,web
195,2024-08-05,Guatemala,Quetzaltenango,Hogar,Lampara,1,229.38,web
196,2024-11-11,Mexico,Ciudad de Mexico,Alimentos,Miel,2,66.33,app
197,2024-03-26,Panama,Ciudad de Panama,Ropa,Pantalon,2,297.91,web
198,2024-06-19,Honduras,Tegucigalpa,Electronica,Telefono,1,4704.86,web
199,2024-02-07,Panama,Ciudad de Panama,Alimentos,Chocolate,3,44.93,web
200,2024-01-31,El Salvador,San Salvador,Alimentos,Cafe,3,98.13,tienda
201,2024-08-29,Costa Rica,Alajuela,Hogar,Cafetera,3,627.97,app
202,2024-04-11,Panama,Ciudad de Panama,Deportes,Mancuernas,5,358.99,app
203,2024-10-21,Panama,Ciudad de Panama,Ropa,Zapatos,1,557.99,app
204,2024-03-14,Honduras,San Pedro Sula,Electronica,Bocina,2,881.15,web
205,2024-09-05,Panama,Ciudad de Panama,Hogar,Lampara,1,194.56,web
206,2024-03-31,Panama,Ciudad de Panama,Deportes,Bicicleta,1,3967.49,app
207,2024-09-24,Mexico,Ciudad de Mexico,Alimentos,Chocolate,2,51.45,app
208,2024-05-19,El Salvador,San Salvador,Deportes,Mancuernas,1,342.61,tienda
209,2024-01-25,Mexico,Guadalajara,Deportes,Mancuernas,1,292.77,app
210,2024-07-14,Guatemala,Escuintla,Hogar,Cafetera,2,610.68,app
211,2024-11-16,Costa Rica,San Jose,Electronica,Audifonos,2,322.13,app
212,2024-10-23,Costa Rica,San Jose,Alimentos,Cafe,1,96.12,app
213,2024-08-15,Costa Rica,Alajuela,Electronica,Telefono,5,4541.45,web
214,2024-04-12,El Salvador,San Salvador,Ropa,Camisa,1,185.45,web
215,2024-12-09,El Salvador,San Miguel,Deportes,Bicicleta,5,3702.13,web
216,2024-08-02,Honduras,San Pedro Sula,Electronica,Telefono,3,4564.74,app
217,2024-11-07,Guatemala,Escuintla,Electronica,Tablet,1,2910.12,app
218,2024-11-28,Honduras,Tegucigalpa,Electronica,Bocina,3,873.76,app
219,2024-01-21,El Salvador,Santa Ana,Alimentos,Miel,1,68.70,web
220,2024-11-21,Guatemala,Escuintla,Hogar,Cafetera,4,697.15,tienda
221,2024-04-26,Honduras,San Pedro Sula,Deportes,Bicicleta,1,4154.93,web
222,2024-05-25,Panama,Ciudad de Panama,Hogar,Cafetera,1,678.61,app
223,2024-03-31,El Salvador,San Salvador,Alimentos,Chocolate,1,46.49,app
224,2024-03-31,El Salvador,San Miguel,Hogar,Lampara,1,226.65,web
225,2024-12-21,Honduras,Tegucigalpa,Deportes,Mancuernas,2,319.55,web
226,2024-09-03,Panama,Ciudad de Panama,Hogar,Cafetera,4,630.18,web
227,2024-10-21,Costa Rica,San Jose,Deportes,Bicicleta,1,3651.06,web
228,2024-03-19,El Salvador,San Miguel,Ropa,Zapatos,1,488.83,tienda
229,2024-06-07,Costa Rica,San Jose,Hogar,Lampara,1,229.99,web
230,2024-07-07,El Salvador,San Salvador,Alimentos,Miel,5,70.06,web
231,2024-03-07,Honduras,Tegucigalpa,Hogar,Cafetera,1,724.18,web
232,2024-07-06,Mexico,Ciudad de Mexico,Electronica,Telefono,2,4208.40,app
233,2024-03-29,Guatemala,Ciudad de Guatemala,Alimentos,Miel,1,70.76,web
234,2024-05-01,Panama,Ciudad de Panama,Deportes,Balon,2,157.17,app
235,2024-07-06,Panama,Ciudad de Panama,Ropa,Pantalon,2,266.34,app
236,2024-08-20,Mexico,Guadalajara,Deportes,Bicicleta,1,3787.00,web
237,2024-02-02,Panama,Ciudad de Panama,Ropa,Camisa,1,189.34,app
238,2024-12-20,El Salvador,San Miguel,Hogar,Lampara,1,190.07,web
239,2024-11-28,Mexico,Guadalajara,Alimentos,Chocolate,1,49.57,app
240,2024-06-04,Panama,Ciudad de Panama,Alimentos,Chocolate,2,46.22,app
241,2024-07-06,El Salvador,Santa Ana,Hogar,Cafetera,5,612.47,tienda
242,2024-01-14,Guatemala,Escuintla,Electronica,Tablet,1,3173.46,app
243,2024-09-08,Panama,Ciudad de Panama,Electronica,Telefono,4,4213.28,web
244,2024-05-02,Costa Rica,Alajuela,Ropa,Zapatos,5,554.42,app
245,2024-08-12,Panama,Ciudad de Panama,Deportes,Mancuernas,1,345.54,app
246,2024-10-28,Mexico,Guadalajara,Alimentos,Cafe,1,103.14,app
247,2024-08-08,El Salvador,San Miguel,Electronica,Bocina,3,1028.90,app
248,2024-04-02,Guatemala,Quetzaltenango,Ropa,Zapatos,2,506.30,tienda
249,2024-11-15,Costa Rica,San Jose,Ropa,Zapatos,3,596.27,web
250,2024-07-15,Honduras,Tegucigalpa,Ropa,Pantalon,4,249.20,app
251,2024-12-18,El Salvador,San Miguel,Deportes,Mancuernas,1,357.61,app
252,2024-06-11,Mexico,Guadalajara,Deportes,Balon,1,157.79,app
253,2024-01-21,Costa Rica,Alajuela,Deportes,Mancuernas,1,295.07,app
254,2024-01-05,Costa Rica,San Jose,Ropa,Pantalon,2,298.99,web
255,2024-09-05,Panama,Ciudad de Panama,Deportes,Mancuernas,2,311.11,web
256,2024-09-09,El Salvador,San Miguel,Alimentos,Cafe,2,107.46,tienda
257,2024-04-15,Guatemala,Quetzaltenango,Alimentos,Miel,1,77.74,web
258,2024-09-13,Costa Rica,Alajuela,Deportes,Balon,1,168.79,tienda
259,2024-08-22,Panama,Ciudad de Panama,Deportes,Balon,2,154.72,tienda
260,2024-12-04,Mexico,Guadalajara,Hogar,Lampara,3,226.53,app
261,2024-07-03,Mexico,Monterrey,Ropa,Pantalon,1,242.66,app
262,2024-07-17,Honduras,Tegucigalpa,Ropa,Zapatos,1,578.44,app
263,2024-06-06,Mexico,Ciudad de Mexico,Alimentos,Miel,2,77.07,app
264,2024-05-05,Mexico,Ciudad de Mexico,Alimentos,Chocolate,2,49.17,web
265,2024-01-26,El Salvador,Santa Ana,Hogar,Licuadora,2,484.81,app
266,2024-07-15,Honduras,San Pedro Sula,Ropa,Zapatos,1,480.76,app
267,2024-09-02,El Salvador,San Miguel,Ropa,Zapatos,1,542.67,app
268,2024-11-07,Panama,Ciudad de Panama,Alimentos,Chocolate,1,49.20,app
269,2024-03-25,Guatemala,Quetzaltenango,Deportes,Balon,3,139.81,web
270,2024-08-06,El Salvador,San Salvador,Deportes,Bicicleta,1,4050.92,app
271,2024-07-29,Guatemala,Ciudad de Guatemala,Electronica,Telefono,3,4481.31,app
272,2024-03-24,Guatemala,Ciudad de Guatemala,Ropa,Camisa,2,167.75,app
273,2024-10-09,Panama,Ciudad de Panama,Alimentos,Miel,1,77.25,web
274,2024-10-09,Honduras,San Pedro Sula,Ropa,Camisa,3,199.89,tienda
275,2024-01-25,Honduras,Tegucigalpa,Electronica,Audifonos,1,316.28,app
276,2024-07-22,Honduras,Tegucigalpa,Ropa,Camisa,4,171.74,web
277,2024-07-18,El Salvador,Santa Ana,Alimentos,Miel,1,70.95,app
278,2024-11-05,Guatemala,Antigua Guatemala,Ropa,Pantalon,1,290.38,app
279,2024-01-08,Mexico,Guadalajara,Deportes,Bicicleta,2,4042.49,web
280,2024-03-05,El Salvador,Santa Ana,Electronica,Audifonos,4,374.40,app
281,2024-03-06,Guatemala,Ciudad de Guatemala,Electronica,Bocina,2,860.48,web
282,2024-01-15,El Salvador,San Miguel,Deportes,Balon,2,143.67,app
283,2024-05-01,Panama,Ciudad de Panama,Hogar,Lampara,1,229.27,app
284,2024-05-25,El Salvador,San Miguel,Hogar,Lampara,4,211.02,app
285,2024-12-07,Mexico,Guadalajara,Ropa,Pantalon,4,278.23,web
286,2024-04-02,El Salvador,Santa Ana,Electronica,Bocina,1,906.75,web
287,2024-12-10,Costa Rica,San Jose,Alimentos,Chocolate,3,49.78,app
288,2024-04-12,El Salvador,San Salvador,Deportes,Balon,1,166.75,web
289,2024-11-16,Honduras,Tegucigalpa,Ropa,Camisa,4,201.99,web
290,2024-09-07,Costa Rica,San Jose,Alimentos,Cafe,1,91.73,web
291,2024-04-16,Guatemala,Quetzaltenango,Hogar,Cafetera,1,682.66,web
292,2024-07-31,Panama,Ciudad de Panama,Alimentos,Chocolate,2,47.95,app
293,2024-07-04,El Salvador,San Salvador,Ropa,Camisa,3,163.52,web
294,2024-04-26,Costa Rica,Alajuela,Electronica,Audifonos,4,376.43,app
295,2024-12-14,Mexico,Guadalajara,Hogar,Cafetera,1,706.88,app
296,2024-05-16,Guatemala,Antigua Guatemala,Alimentos,Miel,2,70.87,tienda
297,2024-04-05,El Salvador,San Salvador,Alimentos,Cafe,2,90.17,web
298,2024-05-16,Guatemala,Quetzaltenango,Hogar,Lampara,5,194.07,app
299,2024-01-31,El Salvador,San Salvador,Hogar,Cafetera,3,630.94,tienda
300,2024-12-04,Costa Rica,Alajuela,Ropa,Zapatos,1,468.18,web
301,2024-10-25,Guatemala,Escuintla,Ropa,Zapatos,1,512.10,web
302,2024-11-30,El Salvador,Santa Ana,Alimentos,Chocolate,4,47.68,app
303,2024-11-02,El Salvador,Santa Ana,Electronica,Bocina,4,986.71,web
304,2024-03-04,Guatemala,Quetzaltenango,Hogar,Lampara,5,203.70,web
305,2024-03-12,Honduras,Tegucigalpa,Ropa,Zapatos,2,507.00,app
306,2024-09-25,Honduras,Tegucigalpa,Electronica,Telefono,1,4526.73,web
307,2024-11-23,Mexico,Monterrey,Alimentos,Miel,3,71.22,app
308,2024-09-14,Panama,Ciudad de Panama,Electronica,Tablet,2,2960.67,app
309,2024-02-12,Mexico,Ciudad de Mexico,Alimentos,Chocolate,1,50.12,app
310,2024-01-17,El Salvador,San Miguel,Hogar,Lampara,2,212.61,web
311,2024-02-08,Guatemala,Escuintla,Hogar,Lampara,2,207.37,tienda
312,2024-07-31,Guatemala,Ciudad de Guatemala,Alimentos,Cafe,2,87.89,tienda
313,2024-07-06,Guatemala,Antigua Guatemala,Deportes,Bicicleta,2,3644.11,app
314,2024-07-24,Costa Rica,San Jose,Alimentos,Cafe,3,90.12,app
315,2024-02-01,Guatemala,Antigua Guatemala,Deportes,Bicicleta,1,4087.05,web
316,2024-06-22,Guatemala,Ciudad de Guatemala,Ropa,Camisa,2,202.50,tienda
317,2024-03-05,Honduras,Tegucigalpa,Deportes,Bicicleta,2,4427.17,web
318,2024-01-27,Costa Rica,Alajuela,Ropa,Pantalon,3,251.80,web
319,2024-11-01,Mexico,Monterrey,Alimentos,Miel,1,77.82,web
320,2024-10-12,Costa Rica,San Jose,Alimentos,Cafe,1,88.00,web
321,2024-04-06,Guatemala,Antigua Guatemala,Hogar,Cafetera,1,587.62,app
322,2024-11-17,Panama,Ciudad de Panama,Deportes,Balon,1,151.94,web
323,2024-08-24,Panama,Ciudad de Panama,Electronica,Tablet,2,2757.29,app
324,2024-10-05,Honduras,San Pedro Sula,Ropa,Zapatos,2,526.13,web
325,2024-11-26,Mexico,Monterrey,Alimentos,Cafe,2,86.03,app
326,2024-06-23,Costa Rica,Alajuela,Deportes,Balon,3,151.15,app
327,2024-05-16,El Salvador,Santa Ana,Electronica,Bocina,2,835.94,web
328,2024-05-12,Panama,Ciudad de Panama,Deportes,Mancuernas,1,291.08,tienda
329,2024-08-11,Guatemala,Escuintla,Ropa,Camisa,2,179.74,app
330,2024-01-01,Honduras,Tegucigalpa,Hogar,Licuadora,4,489.69,app
331,2024-08-20,Honduras,San Pedro Sula,Ropa,Pantalon,3,240.09,web
332,2024-08-11,Guatemala,Quetzaltenango,Deportes,Balon,3,156.87,app
333,2024-08-22,Panama,Ciudad de Panama,Deportes,Balon,3,162.11,app
334,2024-05-26,El Salvador,San Salvador,Hogar,Cafetera,2,744.31,web
